tourney_id;tourney_name;surface;draw_size;tourney_level;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round;minutes;w_ace;w_df;w_svpt;w_1stIn;w_1stWon;w_2ndWon;w_SvGms;w_bpSaved;w_bpFaced;l_ace;l_df;l_svpt;l_1stIn;l_1stWon;l_2ndWon;l_SvGms;l_bpSaved;l_bpFaced;;;;;;;;;;;;;;;;;;;;
2012-807;Acapulco;Clay;32;A;20120227;16;104597;2;;Nicolas Almagro;R;183;ESP;26.5188227242;12;2070;105137;;Q;Pere Riba;R;183;ESP;23.8904859685;92;612;6-2 3-6 6-2;3;R32;91;6;2;63;42;30;17;12;2;3;4;6;71;36;25;18;13;3;7;;;;;;;;;;;;;;;;;;;;
2012-468;Estoril;Clay;28;A;20120430;25;105223;1;;Juan Martin Del Potro;R;198;ARG;23.6002737851;12;2495;104527;3;;Stanislas Wawrinka;R;183;SUI;27.0910335387;22;1425;7-6(2) 6-4;3;SF;93;5;0;65;45;35;15;11;0;0;3;1;67;44;28;17;11;6;7;;;;;;;;;;;;;;;;;;;;
2013-717;Houston;Clay;28;A;20130408;21;104597;1;;Nicolas Almagro;R;183;ESP;27.6303901437;12;2390;103893;7;;Paolo Lorenzi;R;183;ITA;31.3127994524;62;761;6-4 6-4;3;QF;82;9;1;59;32;24;17;10;2;3;5;3;61;33;23;13;10;0;3;;;;;;;;;;;;;;;;;;;;
2013-402;Memphis;Hard;32;A;20130218;1;105227;1;;Marin Cilic;R;198;CRO;24.3915126626;12;2535;104471;;;Ivan Dodig;R;183;CRO;28.128678987;61;772;4-6 6-2 6-3;3;R32;106;6;2;75;46;41;15;14;1;2;13;3;92;53;38;17;13;7;10;;;;;;;;;;;;;;;;;;;;
2013-2276;Zagreb;Hard;28;A;20130204;13;105227;1;;Marin Cilic;R;198;CRO;24.3531827515;12;2375;104813;;;Grega Zemlja;R;183;SLO;26.3518138261;60;752;6-2 6-3;3;R16;66;11;1;53;34;28;12;9;4;4;4;3;46;27;15;11;8;1;4;;;;;;;;;;;;;;;;;;;;
2013-425;Barcelona;Clay;48;A;20130422;21;104597;4;;Nicolas Almagro;R;183;ESP;27.6687200548;12;2450;104471;;;Ivan Dodig;R;183;CRO;28.3011635866;56;768;6-1 7-5;3;R32;76;7;2;54;31;23;15;10;2;3;4;3;56;32;22;9;9;3;7;;;;;;;;;;;;;;;;;;;;
2013-311;Queen's Club;Grass;56;A;20130610;37;105227;5;;Marin Cilic;R;198;CRO;24.6981519507;12;2570;104471;;;Ivan Dodig;R;183;CRO;28.4353182752;54;843;6-3 6-4;3;R32;62;7;1;54;37;30;12;10;0;0;4;2;64;40;26;12;9;3;5;;;;;;;;;;;;;;;;;;;;
2013-540;Wimbledon;Grass;128;G;20130624;56;105227;10;;Marin Cilic;R;198;CRO;24.7364818617;12;2470;104571;;;Marcos Baghdatis;R;183;CYP;28.0191649555;40;995;6-3 6-4 6-4;5;R128;93;16;2;80;56;45;16;15;0;1;4;5;71;43;31;16;14;2;6;;;;;;;;;;;;;;;;;;;;
2013-418;Washington;Hard;48;A;20130729;35;103163;3;;Tommy Haas;R;188;GER;35.3210130048;12;2395;104471;13;;Ivan Dodig;R;183;CRO;28.5694729637;36;1087;6-4 4-6 7-5;3;R16;141;6;6;105;55;41;20;16;4;8;12;3;102;63;41;22;16;10;15;;;;;;;;;;;;;;;;;;;;
2013-2276;Zagreb;Hard;28;A;20130204;25;105227;1;;Marin Cilic;R;198;CRO;24.3531827515;12;2375;104022;3;;Mikhail Youzhny;R;183;RUS;30.6146475017;32;1165;4-6 6-4 6-3;3;SF;149;7;3;89;45;33;23;14;2;5;1;2;103;65;38;20;15;4;9;;;;;;;;;;;;;;;;;;;;
2013-2276;Zagreb;Hard;28;A;20130204;27;105227;1;;Marin Cilic;R;198;CRO;24.3531827515;12;2375;103781;4;;Jurgen Melzer;L;183;AUT;31.7070499658;29;1245;6-3 6-1;3;F;67;8;0;41;29;23;10;8;0;0;1;0;59;41;20;10;8;8;12;;;;;;;;;;;;;;;;;;;;
2014-6116;Atlanta;Hard;28;A;20140721;13;104545;1;;John Isner;R;206;USA;29.234770705;12;2690;104068;;WC;Robby Ginepri;R;183;USA;31.7864476386;281;169;4-6 7-6(5) 7-5;3;R16;147;30;3;109;71;53;23;17;5;6;8;3;116;72;56;23;17;9;10;;;;;;;;;;;;;;;;;;;;
2014-540;Wimbledon;Grass;128;G;20140623;110;105453;10;;Kei Nishikori;R;178;JPN;24.4818617385;12;2690;104620;;LL;Simone Bolelli;R;183;ITA;28.7063655031;132;445;3-6 6-3 4-6 7-6(4) 6-4;5;R32;193;12;4;147;89;75;30;25;6;8;8;2;146;99;75;30;25;4;6;;;;;;;;;;;;;;;;;;;;
2014-352;Paris Masters;Hard;48;M;20141027;23;104542;10;;Jo Wilfried Tsonga;R;188;FRA;29.5277207392;12;2660;103781;;;Jurgen Melzer;L;183;AUT;33.4318959617;122;460;6-2 4-6 6-2;3;R32;101;10;3;71;44;37;9;13;2;5;6;2;69;37;24;14;13;2;8;;;;;;;;;;;;;;;;;;;;
2014-1536;Madrid Masters;Clay;56;M;20140504;15;105453;10;;Kei Nishikori;R;178;JPN;24.34770705;12;2440;104471;;;Ivan Dodig;R;183;CRO;29.3360711841;39;1065;6-4 6-4;3;R64;90;2;1;61;43;29;12;10;3;4;5;2;68;39;24;14;10;1;4;;;;;;;;;;;;;;;;;;;;
2012-D038;Davis Cup WG QF: FRA vs USA;Clay;4;D;20120406;4;104468;;;Gilles Simon;R;183;FRA;27.2635181383;13;2050;105992;;;Ryan Harrison;R;183;USA;19.9041752225;66;741;6-2 6-3;3;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012-403;Miami Masters;Hard;96;M;20120321;75;104468;13;;Gilles Simon;R;183;FRA;27.2251882272;13;2140;103781;22;;Jurgen Melzer;L;183;AUT;30.8254620123;22;1472;7-6(5) 6-4;3;R32;99;3;0;59;30;22;23;11;0;1;3;1;69;50;38;7;11;5;7;;;;;;;;;;;;;;;;;;;;
2012-404;Indian Wells Masters;Hard;96;M;20120308;83;104468;13;;Gilles Simon;R;183;FRA;27.1868583162;13;2005;105992;;;Ryan Harrison;R;183;USA;19.8275154004;72;716;7-6(0) 5-7 6-1;3;R16;175;0;2;118;69;48;25;16;7;11;5;1;97;59;38;18;15;6;11;;;;;;;;;;;;;;;;;;;;
2012-404;Indian Wells Masters;Hard;96;M;20120308;70;104468;13;;Gilles Simon;R;183;FRA;27.1868583162;13;2005;104527;23;;Stanislas Wawrinka;R;183;SUI;26.9377138946;23;1435;6-4 6-4;3;R32;97;5;1;52;34;26;11;10;1;2;4;2;91;59;39;12;10;10;13;;;;;;;;;;;;;;;;;;;;
2012-402;Memphis;Hard;32;A;20120220;17;104545;1;;John Isner;R;206;USA;26.8199863107;13;2025;105385;;;Donald Young;L;183;USA;22.5790554415;41;1000;7-6(3) 6-4;3;R16;103;22;3;84;65;47;10;11;4;5;0;1;74;49;34;12;11;4;6;;;;;;;;;;;;;;;;;;;;
2012-520;Roland Garros;Clay;128;G;20120527;92;104597;12;;Nicolas Almagro;R;183;ESP;26.7679671458;13;2255;104571;;;Marcos Baghdatis;R;183;CYP;26.945927447;42;990;6-4 6-3 7-5;5;R64;158;7;7;116;61;46;28;16;4;6;4;2;115;61;38;26;15;11;16;;;;;;;;;;;;;;;;;;;;
2012-520;Roland Garros;Clay;128;G;20120527;56;104597;12;;Nicolas Almagro;R;183;ESP;26.7679671458;13;2255;103893;;;Paolo Lorenzi;R;183;ITA;30.4503764545;86;612;6-3 7-5 6-4;5;R128;153;14;4;118;69;53;24;16;10;12;7;3;89;43;31;22;15;3;8;;;;;;;;;;;;;;;;;;;;
2012-328;Basel;Hard;32;A;20121022;27;104755;3;;Richard Gasquet;R;185;FRA;26.3463381246;13;2415;104022;6;;Mikhail Youzhny;R;183;RUS;30.3271731691;27;1335;6-2 7-6(5);3;QF;105;6;4;65;44;31;14;10;0;1;7;2;75;40;31;14;10;7;10;;;;;;;;;;;;;;;;;;;;
2012-375;Montpellier;Hard;28;A;20120130;26;104792;3;;Gael Monfils;R;193;FRA;25.4127310062;13;1970;104468;2;;Gilles Simon;R;183;FRA;27.0910335387;12;2005;4-6 7-6(4) 6-4;3;SF;146;18;11;123;69;52;22;16;9;13;1;4;107;59;44;22;16;6;10;;;;;;;;;;;;;;;;;;;;
2013-403;Miami Masters;Hard;96;M;20130320;67;104468;11;;Gilles Simon;R;183;FRA;28.2217659138;13;2300;104813;;;Grega Zemlja;R;183;SLO;26.4668035592;62;762;6-4 6-4;3;R32;96;0;2;65;37;26;14;10;4;6;0;2;73;42;28;11;10;8;12;;;;;;;;;;;;;;;;;;;;
2013-D002;Davis Cup WG R1: ITA vs CRO;Clay;4;D;20130201;1;105227;;;Marin Cilic;R;198;CRO;24.334017796;13;2300;103893;;;Paolo Lorenzi;R;183;ITA;31.1211498973;61;760;6-1 6-7(6) 4-6 6-3 6-2;5;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013-404;Indian Wells Masters;Hard;96;M;20130307;53;104468;13;;Gilles Simon;R;183;FRA;28.1834360027;13;2390;103893;;;Paolo Lorenzi;R;183;ITA;31.2169746749;49;827;6-3 3-6 7-5;3;R64;146;3;10;113;71;38;21;15;8;14;1;3;95;51;25;22;15;3;10;;;;;;;;;;;;;;;;;;;;
2013-352;Paris Masters;Hard;48;M;20131028;30;104597;12;;Nicolas Almagro;R;183;ESP;28.1861738535;13;2290;104471;;;Ivan Dodig;R;183;CRO;28.8186173854;36;1185;6-4 6-3;3;R32;66;7;3;58;34;26;16;10;1;1;15;3;50;28;22;9;9;3;5;;;;;;;;;;;;;;;;;;;;
2013-329;Tokyo;Hard;32;A;20130930;5;105453;4;;Kei Nishikori;R;178;JPN;23.7535934292;13;2250;103781;;;Jurgen Melzer;L;183;AUT;32.3586584531;26;1425;6-7(4) 7-5 6-2;3;R32;128;11;5;99;64;49;16;16;5;8;4;2;93;65;44;11;16;2;8;;;;;;;;;;;;;;;;;;;;
2013-421;Canada Masters;Hard;56;M;20130805;38;105683;11;;Milos Raonic;R;196;CAN;22.6064339493;13;2225;104022;;;Mikhail Youzhny;R;183;RUS;31.112936345;25;1440;6-4 6-4;3;R32;74;13;0;49;29;26;15;10;0;0;1;2;60;39;28;12;10;2;4;;;;;;;;;;;;;;;;;;;;
2014-540;Wimbledon;Grass;128;G;20140623;25;105777;11;;Grigor Dimitrov;R;188;BUL;23.1047227926;13;2595;105992;;Q;Ryan Harrison;R;183;USA;22.1273100616;150;386;7-6(1) 6-3 6-2;5;R128;101;4;3;83;51;42;21;14;4;4;9;4;87;53;36;13;15;3;7;;;;;;;;;;;;;;;;;;;;
2014-422;Cincinnati Masters;Hard;56;M;20140810;15;105208;9;;Ernests Gulbis;R;190;LAT;25.9466119097;13;2545;104471;;;Ivan Dodig;R;183;CRO;29.6043805613;54;845;7-6(8) 7-6(4);3;R64;122;8;1;87;50;40;19;12;3;5;7;3;85;52;33;18;12;4;6;;;;;;;;;;;;;;;;;;;;
2014-520;Roland Garros;Clay;128;G;20140526;77;104755;12;;Richard Gasquet;R;185;FRA;27.9370294319;13;2445;104122;;;Carlos Berlocq;R;183;ARG;31.3073237509;47;975;7-6(5) 6-4 6-4;5;R64;162;2;6;123;78;58;19;16;9;11;3;2;98;76;49;13;16;6;10;;;;;;;;;;;;;;;;;;;;
2014-311;Queen's Club;Grass;56;A;20140609;53;105777;4;;Grigor Dimitrov;R;188;BUL;23.0663928816;13;2435;104527;1;;Stanislas Wawrinka;R;183;SUI;29.1991786448;3;5480;6-2 6-4;3;SF;62;9;2;53;33;28;11;9;4;4;6;2;50;33;24;7;9;4;7;;;;;;;;;;;;;;;;;;;;
2015-540;Wimbledon;Grass;128;G;20150629;56;104468;12;;Gilles Simon;R;183;FRA;30.5023956194;13;2435;104597;;;Nicolas Almagro;R;183;ESP;29.8535249829;145;370;6-4 6-4 7-5;5;R128;;12;3;99;61;52;19;16;2;2;11;5;98;63;43;23;16;5;8;;;;;;;;;;;;;;;;;;;;
2015-560;US Open;Hard;128;G;20150831;93;104545;13;;John Isner;R;206;USA;30.3463381246;13;2235;104022;;;Mikhail Youzhny;R;183;RUS;33.18275154;93;546;6-3 6-4 6-4;5;R64;;18;5;86;50;42;23;15;2;2;7;4;72;43;35;16;14;5;8;;;;;;;;;;;;;;;;;;;;
2015-747;Beijing;Hard;32;A;20151005;18;104545;6;;John Isner;R;206;USA;30.4421629021;13;2280;105357;;Q;John Millman;R;183;AUS;26.3080082136;76;656;4-6 7-6(5) 6-4;3;R16;;21;4;95;62;50;20;16;5;7;4;1;92;56;46;20;16;0;2;;;;;;;;;;;;;;;;;;;;
2015-5014;Shanghai Masters;Hard;56;M;20151011;9;104545;13;;John Isner;R;206;USA;30.4613278576;13;2280;105173;;;Adrian Mannarino;L;183;FRA;27.2854209446;41;1050;6-1 6-2;3;R64;;20;2;42;36;30;3;8;1;1;6;3;44;22;12;9;7;4;8;;;;;;;;;;;;;;;;;;;;
2012-414;Hamburg;Clay;32;A;20120716;5;104338;3;;Juan Monaco;R;185;ARG;28.2984257358;14;2240;105649;;;Cedrik Marcel Stebe;L;183;GER;21.7686516085;83;591;6-4 3-6 7-5;3;R32;162;2;0;87;59;39;13;15;7;12;2;2;99;63;36;19;16;6;12;;;;;;;;;;;;;;;;;;;;
2012-414;Hamburg;Clay;32;A;20120716;29;104338;3;;Juan Monaco;R;185;ARG;28.2984257358;14;2240;104597;1;;Nicolas Almagro;R;183;ESP;26.9021218344;10;2665;3-6 6-3 6-4;3;SF;123;2;1;72;52;33;12;14;1;5;2;2;81;41;26;17;14;3;8;;;;;;;;;;;;;;;;;;;;
2012-96;London Olympics;Grass;64;A;20120725;13;104468;12;;Gilles Simon;R;183;FRA;27.5701574264;14;2070;105062;;;Mikhail Kukushkin;R;183;KAZ;24.5749486653;61;785;6-4 6-2;3;R64;74;12;1;42;26;24;12;9;0;0;1;1;76;41;23;19;9;11;13;;;;;;;;;;;;;;;;;;;;
2012-6120;Nice;Clay;28;A;20120520;26;104597;3;;Nicolas Almagro;R;183;ESP;26.7488021903;14;2095;104468;2;;Gilles Simon;R;183;FRA;27.3976728268;12;2615;6-1 6-3;3;SF;68;8;1;55;27;22;15;8;4;4;1;1;50;27;18;8;8;5;9;;;;;;;;;;;;;;;;;;;;
2012-1720;Bangkok;Hard;28;A;20120924;27;104755;2;;Richard Gasquet;R;185;FRA;26.2696783025;14;2165;104468;4;;Gilles Simon;R;183;FRA;27.742642026;19;1800;6-2 6-1;3;F;68;2;0;40;25;20;10;8;0;1;3;0;48;28;13;7;7;3;8;;;;;;;;;;;;;;;;;;;;
2013-375;Montpellier;Hard;28;A;20130204;18;104468;4;;Gilles Simon;R;183;FRA;28.1067761807;14;2235;104516;;Q;Arnau Brugues Davi;L;183;ESP;27.9206023272;184;268;7-6(5) 6-2;3;R16;90;12;0;64;46;37;11;10;3;4;4;1;93;54;33;20;10;11;14;;;;;;;;;;;;;;;;;;;;
2013-308;Munich;Clay;28;A;20130429;26;103163;3;;Tommy Haas;R;188;GER;35.0718685832;14;2215;104471;;;Ivan Dodig;R;183;CRO;28.3203285421;56;778;6-4 6-3;3;SF;90;6;1;67;37;28;17;10;2;3;4;1;71;40;25;15;9;7;10;;;;;;;;;;;;;;;;;;;;
2013-6710;Power Horse Cup;Clay;28;A;20130519;20;103163;2;;Tommy Haas;R;188;GER;35.1293634497;14;2340;104471;;;Ivan Dodig;R;183;CRO;28.3778234086;50;848;3-6 6-4 7-5;3;R16;119;2;0;98;62;42;20;16;7;11;6;6;86;52;37;16;15;2;6;;;;;;;;;;;;;;;;;;;;
2013-520;Roland Garros;Clay;128;G;20130527;114;103163;12;;Tommy Haas;R;188;GER;35.1485284052;14;2340;104022;29;;Mikhail Youzhny;R;183;RUS;30.9212867899;31;1265;6-1 6-1 6-3;5;R16;84;2;3;71;43;31;14;12;4;6;0;3;65;41;16;12;11;7;15;;;;;;;;;;;;;;;;;;;;
2014-540;Wimbledon;Grass;128;G;20140623;57;104755;13;;Richard Gasquet;R;185;FRA;28.0136892539;14;2415;105902;;Q;James Duckworth;R;183;AUS;22.4202600958;161;346;6-7(3) 6-3 3-6 6-0 6-1;5;R128;164;22;5;123;86;73;19;22;6;7;12;2;145;93;55;29;21;11;17;;;;;;;;;;;;;;;;;;;;
2014-404;Indian Wells Masters;Hard;96;M;20140306;36;104926;13;;Fabio Fognini;R;178;ITA;26.7761806982;14;2230;105992;;WC;Ryan Harrison;R;183;USA;21.8206707734;117;496;5-7 6-1 6-4;3;R64;126;7;5;101;68;43;19;15;7;10;9;3;93;53;37;17;14;6;11;;;;;;;;;;;;;;;;;;;;
2014-560;US Open;Hard;128;G;20140825;92;104755;12;;Richard Gasquet;R;185;FRA;28.1861738535;14;2360;103893;;;Paolo Lorenzi;R;183;ITA;32.6926762491;78;674;7-6(4) 6-3 6-3;5;R64;138;14;2;88;59;46;18;15;1;2;11;5;106;56;40;21;15;14;18;;;;;;;;;;;;;;;;;;;;
2014-520;Roland Garros;Clay;128;G;20140526;93;104542;13;;Jo Wilfried Tsonga;R;188;FRA;29.106091718;14;2315;103781;;;Jurgen Melzer;L;183;AUT;33.0102669405;56;835;6-2 6-3 6-4;5;R64;107;13;2;81;58;48;8;14;3;4;5;4;85;49;31;15;13;7;12;;;;;;;;;;;;;;;;;;;;
2015-6967;Shenzhen;Hard;28;A;20150928;20;105227;2;;Marin Cilic;R;198;CRO;26.9979466119;14;2270;105357;;;John Millman;R;183;AUS;26.288843258;75;671;6-3 4-6 6-3;3;R16;;12;3;77;44;37;20;14;3;4;2;1;82;53;39;13;14;1;4;;;;;;;;;;;;;;;;;;;;
2015-403;Miami Masters;Hard;96;M;20150325;37;104468;12;;Gilles Simon;R;183;FRA;30.2340862423;14;2130;105062;;;Mikhail Kukushkin;R;183;KAZ;27.2388774812;57;852;6-3 6-7(5) 6-0;3;R64;134;5;5;100;50;32;30;14;6;9;1;2;94;55;30;19;13;5;12;;;;;;;;;;;;;;;;;;;;
2015-329;Tokyo;Hard;32;A;20151005;13;105227;6;;Marin Cilic;R;198;CRO;27.0171115674;14;2270;105385;;Q;Donald Young;L;183;USA;26.2012320329;51;861;7-5 5-7 6-4;3;R32;;13;3;115;56;47;24;17;6;9;5;7;129;63;44;31;17;10;14;;;;;;;;;;;;;;;;;;;;
2015-580;Australian Open;Hard;128;G;20150119;69;103852;12;;Feliciano Lopez;L;188;ESP;33.3305954825;14;2130;105173;;;Adrian Mannarino;L;183;FRA;26.5571526352;36;1043;4-6 4-6 7-6(3) 4-0 RET;5;R64;158;21;5;107;56;32;25;18;10;19;5;10;107;68;45;11;18;10;19;;;;;;;;;;;;;;;;;;;;
2012-717;Houston;Clay;28;A;20120409;18;103852;3;;Feliciano Lopez;L;188;ESP;30.5516769336;15;1855;103893;;;Paolo Lorenzi;R;183;ITA;30.3162217659;96;563;6-4 7-6(4);3;R16;117;13;4;75;38;28;19;11;3;6;2;5;77;43;27;16;11;4;8;;;;;;;;;;;;;;;;;;;;
2012-717;Houston;Clay;28;A;20120409;23;103852;3;;Feliciano Lopez;L;188;ESP;30.5516769336;15;1855;104122;6;;Carlos Berlocq;R;183;ARG;29.1800136893;37;1051;6-4 2-2 RET;3;QF;78;7;1;41;19;16;14;7;3;3;0;3;42;30;19;6;7;0;1;;;;;;;;;;;;;;;;;;;;
2012-421;Canada Masters;Hard;48;M;20120806;23;105227;10;;Marin Cilic;R;198;CRO;23.8548939083;15;2015;104571;;;Marcos Baghdatis;R;183;CYP;27.1375770021;45;925;7-5 6-3;3;R32;82;7;3;64;39;28;13;11;3;5;10;1;57;34;27;5;10;2;6;;;;;;;;;;;;;;;;;;;;
2012-96;London Olympics;Grass;64;A;20120725;29;105227;13;;Marin Cilic;R;198;CRO;23.8165639973;15;2015;103781;;;Jurgen Melzer;L;183;AUT;31.1704312115;36;1057;7-6(5) 6-2;3;R64;96;7;2;76;36;25;24;10;2;3;4;0;74;54;35;7;10;7;10;;;;;;;;;;;;;;;;;;;;
2012-560;US Open;Hard;128;G;20120827;93;105238;14;;Alexandr Dolgopolov;R;180;UKR;23.8028747433;15;1905;104571;;;Marcos Baghdatis;R;183;CYP;27.1950718686;39;995;6-4 3-6 6-0 7-6(5);5;R64;150;11;7;96;56;46;23;18;1;4;14;9;139;56;40;39;19;16;22;;;;;;;;;;;;;;;;;;;;
2012-339;Brisbane;Hard;32;A;20120101;30;105238;3;;Alexandr Dolgopolov;R;180;UKR;23.151266256;15;1925;104468;2;;Gilles Simon;R;183;FRA;27.0143737166;12;2165;6-3 6-4;3;SF;82;3;0;48;27;23;15;9;1;1;6;1;65;38;24;16;10;4;7;;;;;;;;;;;;;;;;;;;;
2013-540;Wimbledon;Grass;128;G;20130624;21;105683;17;;Milos Raonic;R;196;CAN;22.4914442163;15;2225;104122;;;Carlos Berlocq;R;183;ARG;30.3874058864;74;690;6-4 6-3 6-3;5;R128;106;19;5;72;51;45;13;14;1;1;4;2;104;67;42;18;14;8;12;;;;;;;;;;;;;;;;;;;;
2013-416;Rome Masters;Clay;56;M;20130512;16;105453;16;;Kei Nishikori;R;178;JPN;23.370294319;15;2270;103893;;WC;Paolo Lorenzi;R;183;ITA;31.40862423;64;746;6-2 6-4;3;R64;88;5;1;60;41;33;10;9;7;7;5;5;77;41;24;18;9;7;10;;;;;;;;;;;;;;;;;;;;
2013-520;Roland Garros;Clay;128;G;20130527;76;105453;13;;Kei Nishikori;R;178;JPN;23.40862423;15;2315;104813;;;Grega Zemlja;R;183;SLO;26.6584531143;50;857;6-1 5-7 6-1 6-4;5;R64;151;4;5;111;70;45;19;18;4;10;5;5;134;64;39;24;18;12;23;;;;;;;;;;;;;;;;;;;;
2014-540;Wimbledon;Grass;128;G;20140623;24;104926;16;;Fabio Fognini;R;178;ITA;27.0828199863;15;2155;104864;;Q;Alex Kuznetsov;R;183;USA;27.3785078713;148;394;2-6 1-6 6-4 6-1 9-7;5;R128;189;9;7;157;94;66;27;24;11;17;20;3;143;90;66;24;24;8;14;;;;;;;;;;;;;;;;;;;;
2014-6242;Winston-Salem;Hard;48;A;20140817;33;104545;1;;John Isner;R;206;USA;29.311430527;15;1925;105062;13;;Mikhail Kukushkin;R;183;KAZ;26.6447638604;50;897;6-1 7-6(3);3;R16;69;17;1;54;36;31;14;10;0;0;1;3;58;44;30;5;9;4;6;;;;;;;;;;;;;;;;;;;;
2014-D006;Davis Cup WG R1: ARG vs ITA;;4;D;20140131;3;104926;;;Fabio Fognini;R;178;ITA;26.6803559206;15;2100;104122;;;Carlos Berlocq;R;183;ARG;30.9815195072;44;985;7-6(5) 4-6 6-1 6-4;5;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-505;Vina del Mar;Clay;28;A;20140203;25;104926;1;;Fabio Fognini;R;178;ITA;26.6995208761;15;2100;104597;3;;Nicolas Almagro;R;183;ESP;28.4544832307;18;1930;6-4 1-6 7-6(5);3;SF;131;8;4;94;51;36;19;14;6;11;11;1;93;54;39;22;15;6;10;;;;;;;;;;;;;;;;;;;;
2015-440;s-Hertogenbosch;Grass;28;A;20150608;20;105676;2;;David Goffin;R;163;BEL;24.501026694;15;1915;103781;;;Jurgen Melzer;L;183;AUT;34.045174538;109;480;7-6(2) 6-2;3;R16;;8;4;68;35;29;19;10;6;7;4;4;68;40;24;14;10;2;5;;;;;;;;;;;;;;;;;;;;
2015-402;Memphis;Hard;28;A;20150209;26;104731;2;;Kevin Anderson;R;203;RSA;28.7310061602;15;2125;105385;;;Donald Young;L;183;USA;25.5496235455;67;764;4-6 6-3 6-4;3;SF;119;13;1;87;56;44;19;15;4;5;2;5;95;45;30;30;14;1;3;;;;;;;;;;;;;;;;;;;;
2015-560;US Open;Hard;128;G;20150831;8;105676;14;;David Goffin;R;163;BEL;24.7310061602;15;2130;104620;;;Simone Bolelli;R;183;ITA;29.8945927447;62;785;6-4 6-1 6-2;5;R128;;13;2;62;33;29;21;12;3;3;7;6;78;48;28;12;13;3;9;;;;;;;;;;;;;;;;;;;;
2015-773;Bucharest;Clay;28;A;20150420;20;104792;2;;Gael Monfils;R;193;FRA;28.6324435318;15;2020;104022;;;Mikhail Youzhny;R;183;RUS;32.8186173854;57;815;6-1 6-2;3;R16;55;3;0;41;35;30;3;8;2;2;1;1;41;31;15;4;7;2;6;;;;;;;;;;;;;;;;;;;;
2015-6242;Winston-Salem;Hard;48;A;20150823;32;104731;2;WC;Kevin Anderson;R;203;RSA;29.2676249144;15;2000;105062;;;Mikhail Kukushkin;R;183;KAZ;27.6605065024;55;842;4-6 6-2 6-3;3;R32;;19;6;83;46;38;21;14;7;8;5;2;78;53;36;12;13;5;8;;;;;;;;;;;;;;;;;;;;
2015-540;Wimbledon;Grass;128;G;20150629;102;105676;16;;David Goffin;R;163;BEL;24.5585215606;15;2010;104571;;;Marcos Baghdatis;R;183;CYP;30.0314852841;54;880;6-3 6-4 6-2;5;R32;;7;7;86;54;47;11;14;5;7;7;3;78;45;28;14;13;4;10;;;;;;;;;;;;;;;;;;;;
2015-773;Bucharest;Clay;28;A;20150420;24;104792;2;;Gael Monfils;R;193;FRA;28.6324435318;15;2020;104620;8;;Simone Bolelli;R;183;ITA;29.53045859;50;931;6-3 7-6(4);3;QF;93;6;2;79;49;34;21;11;7;7;0;0;63;49;30;10;10;1;2;;;;;;;;;;;;;;;;;;;;
2012-540;Wimbledon;Grass;128;G;20120625;75;104269;17;;Fernando Verdasco;L;188;ESP;28.6105407255;16;1765;104813;;WC;Grega Zemlja;R;183;SLO;25.7385352498;120;459;7-6(4) 7-6(4) 3-6 6-3;5;R64;175;22;5;128;84;66;27;21;3;5;12;8;141;81;61;32;21;5;7;;;;;;;;;;;;;;;;;;;;
2013-580;Australian Open;Hard;128;G;20130114;41;104468;14;;Gilles Simon;R;183;FRA;28.0492813142;16;2145;103835;;;Filippo Volandri;R;183;ITA;31.3593429158;87;582;2-6 6-3 6-2 6-2;5;R128;124;8;5;94;54;37;25;17;2;5;1;1;102;67;37;18;16;6;12;;;;;;;;;;;;;;;;;;;;
2013-421;Canada Masters;Hard;56;M;20130805;22;104926;13;;Fabio Fognini;R;178;ITA;26.2012320329;16;2075;104571;;;Marcos Baghdatis;R;183;CYP;28.1341546886;45;935;1-6 6-1 6-1;3;R64;79;2;5;62;31;25;12;10;5;8;6;11;83;36;26;15;11;8;14;;;;;;;;;;;;;;;;;;;;
2013-1536;Madrid Masters;Clay;56;M;20130505;22;105453;14;;Kei Nishikori;R;178;JPN;23.3511293634;16;2090;103781;;;Jurgen Melzer;L;183;AUT;31.9561943874;33;1120;6-3 6-2;3;R64;62;2;3;59;46;37;5;9;2;2;2;0;40;35;20;2;8;0;3;;;;;;;;;;;;;;;;;;;;
2014-560;US Open;Hard;128;G;20140825;41;105227;14;;Marin Cilic;R;198;CRO;25.9055441478;16;1845;104571;;;Marcos Baghdatis;R;183;CYP;29.1882272416;86;640;6-3 3-1 RET;5;R128;52;3;1;34;23;20;9;7;0;0;1;4;37;17;15;7;7;0;2;;;;;;;;;;;;;;;;;;;;
